,Name,Strand,Start,Stop,Note,Genome,Counts
42,lmrB,-,288653,290092,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15317768%2C 15849754%2C 16850406%3B Product type t: transporter',bsubtilis,0
43,lmrA,-,290132,290698,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12718394%2C 15317768%2C 17483215%3B Product type r: regulator',bsubtilis,0
44,yczC,-,292881,293264,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
45,natK,-,294615,295571,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11717295%2C 17322186%3B Product type rc: receptor',bsubtilis,0
46,natR,-,295584,296285,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11717295%2C 17322186%3B Product type r: regulator',bsubtilis,0
47,ycdA,-,299438,300502,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type lp: lipoprotein',bsubtilis,0
48,cwlK,-,303804,304307,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 17588176%3B Product type e: enzyme,bsubtilis,0
49,yceB,-,310880,311875,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 16428414%3B Product type pe : enzyme',bsubtilis,0
50,yceJ,-,319180,320352,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
51,yceK,-,320421,320723,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
52,amhX,-,324038,325189,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 8768514%3B Product type e : enzyme,bsubtilis,0
53,mdr,-,332441,333979,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15489457%2C 15849754%2C 16850406%2C 9023234%3B Product type t: transporter',bsubtilis,1
54,ycgH,-,336092,337432,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
55,tmrB,-,339156,339749,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15131133%2C 1624425%2C 7766032%3B Product type f: factor',bsubtilis,0
56,ycgJ,-,340613,341374,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
57,ycgQ,-,349996,350853,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,1
58,ycgR,-,350858,351742,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
59,ycgS,-,351842,352696,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
60,nasF,-,353900,355351,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10217486%2C 15028686%2C 9765565%3B Product type e: enzyme',bsubtilis,0
61,nasE,-,355412,355732,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10217486%2C 15028686%2C 9765565%3B Product type e: enzyme',bsubtilis,0
62,nasD,-,355764,358181,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10972836%2C 15028686%2C 9765565%3B Product type e: enzyme',bsubtilis,0
63,nasC,-,358303,360435,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10972836%2C 15028686%2C 9765565%3B Product type e: enzyme',bsubtilis,0
64,nasB,-,360442,362757,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10940050%2C 10972836%2C 15028686%2C 7836289%2C 9765565%3B Product type e: enzyme',bsubtilis,0
65,yckA,-,367305,367985,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
66,yckB,-,367995,368858,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pt: transporter',bsubtilis,0
67,nin,-,371729,372127,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11359569%2C 11814663%3B Product type r: regulator',bsubtilis,1
68,nucA,-,372154,372597,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11359569%2C 11814663%2C 2841296%2C 7746143%3B Product type e: enzyme',bsubtilis,0
69,tlpC,-,372771,374492,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 15187186%2C 7704255%2C 7921238%3B Product type rc : receptor',bsubtilis,0
70,hxlB,-,374603,375160,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10572115%2C 15978081%3B Product type e: enzyme',bsubtilis,0
71,hxlA,-,375166,375798,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10572115%2C 15978081%3B Product type e: enzyme',bsubtilis,0
72,ycxB,-,404458,405015,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
73,ycxC,-,405069,406007,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
74,yczE,-,408240,408887,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 15849754%2C 16850406%2C 17827323%3B Product type m : membrane component',bsubtilis,0
75,tcyC,-,409208,409951,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15262924%3B Product type t: transporter,bsubtilis,0
76,tcyB,-,409965,410669,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15262924%2C 15849754%2C 16850406%3B Product type t: transporter',bsubtilis,1
77,tcyA,-,410656,411462,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15262924%3B Product type t: transporter,bsubtilis,0
78,yclA,-,411578,412450,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
79,dtpT,-,416235,417713,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 11717292%2C 15849754%2C 16850406%2C 8458848%3B Product type t: transporter',bsubtilis,0
80,yczF,-,419763,419984,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
81,yclH,-,424208,424888,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pt: transporter',bsubtilis,0
82,yclI,-,424904,426364,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pt: transporter',bsubtilis,0
83,yczN,-,430356,430469,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
84,yclM,-,430623,431987,catalyzes the formation of 4-phospho-L-aspartate from L-aspartate and ATP%3B lysine and threonine sensitive,bsubtilis,0
85,ycnB,-,436036,437454,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
86,ycnC,-,437474,438352,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
87,ycnD,-,438516,439265,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16229462%2C 9836433%3B Product type e: enzyme',bsubtilis,1
88,ycnE,-,439282,439569,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
89,gabR,-,440025,441464,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15223311%3B Product type r: regulator,bsubtilis,0
90,ycnI,-,446174,446788,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
91,ycnJ,-,446801,448426,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15101989%2C 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
92,ycnK,-,448461,449033,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15101989%3B Product type pr : regulator',bsubtilis,0
93,yczH,-,454652,455260,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,1
94,yczO,-,455771,455935,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
95,yczJ,-,463496,463783,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
96,ydaC,-,470957,471502,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
97,ydzA,-,475584,475874,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
98,ydzK,-,490777,491043,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pm: membrane component',bsubtilis,0
99,mntH,-,491147,492424,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12029030%2C 12950915%2C 14580210%2C 15849754%2C 16850406%3B Product type t : transporter',bsubtilis,0
100,ydaS,-,492654,492911,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
101,ydaT,-,492989,493441,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
102,ydbD,-,495740,496561,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15231799%3B Product type pe : enzyme',bsubtilis,0
103,dctB,-,496646,497698,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 10708364%2C 11566984%2C 1809844%3B Product type f : factor',bsubtilis,0
104,ydbN,-,506322,506501,'Evidence 4: Homologs of previously reported genes of unknown function%3B PubMedId: 12354229%2C 16428414',bsubtilis,0
105,ydbP,-,507753,508073,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10482513%3B Product type pe : enzyme',bsubtilis,0
106,ydcA,-,515016,515615,'Evidence 4: Homologs of previously reported genes of unknown function%3B PubMedId: 15616571%2C 15849754%2C 16850406',bsubtilis,0
107,ydcL,-,529505,530611,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
108,immA,-,530624,531133,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 18761623%3B Product type cp: cell process,bsubtilis,0
109,immR,-,531130,531513,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 8083175%3B Product type h : extrachromosomal origin,bsubtilis,0
110,yddK,-,546166,546966,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
111,yddN,-,550240,551259,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 9836433%3B Product type pe : enzyme',bsubtilis,0
112,lrpB,-,552052,552501,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11902725%2C 12675791%2C 17223133%3B Product type r: regulator',bsubtilis,0
113,ydeB,-,560151,560612,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
114,ydzE,-,561180,561416,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pt: transporter',bsubtilis,0
115,ydeC,-,561514,562389,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10704478%3B Product type pr : regulator',bsubtilis,0
116,ydeE,-,563614,564486,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
117,ydeJ,-,569290,569949,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type lp: lipoprotein',bsubtilis,0
118,ydeK,-,570371,571234,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
119,ydeN,-,573452,574024,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15159570%3B Product type e: enzyme,bsubtilis,0
120,ydzF,-,574106,574435,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
121,ydeP,-,575712,576098,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
122,ydeR,-,576946,578133,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
123,ydfC,-,582536,583456,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
124,ydfE,-,585155,585778,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
125,ydfG,-,586628,587071,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
126,ydzP,-,587157,587336,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
127,ydzQ,-,587333,587476,Evidence 6: Doubtful CDS,bsubtilis,0
128,nap,-,592303,593205,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 7765103%3B Product type e : enzyme,bsubtilis,0
129,ydfK,-,593407,594096,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10200972%2C 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
130,ydfL,-,594186,594998,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
131,ydfM,-,595109,596002,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pt: transporter',bsubtilis,0
132,ydzH,-,599107,599343,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
133,ydzR,-,599875,600105,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
134,ydfR,-,600229,600906,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
135,cotP,-,601741,602172,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11150673%3B Product type f: factor,bsubtilis,0
136,ydgA,-,602185,602427,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
137,ydgB,-,602441,602713,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
138,vmlR,-,604736,606379,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16109936%3B Product type t: transporter,bsubtilis,0
139,ydgF,-,606699,608075,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16109936%2C 16850406%3B Product type pt: transporter',bsubtilis,0
140,dinB,-,608246,608764,'Evidence 2b: Function of strongly homologous gene%3B PubMedId: 12644484%2C 16267290%3B Product type r : regulator',bsubtilis,1
141,ydgI,-,612191,612820,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
142,ydgJ,-,612836,613330,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
143,ydhB,-,614885,615622,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
144,ydhF,-,619321,620031,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 11557812%3B Product type lp : lipoprotein',bsubtilis,0
145,phoB,-,620097,621485,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10913081%2C 16030210%2C 16491025%2C 9335276%3B Product type e: enzyme',bsubtilis,0
146,ydhH,-,622293,622790,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
147,ydhI,-,622808,623290,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
148,pbuE,-,625125,626291,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12923093%2C 15849754%2C 16850406%2C 17935948%3B Product type t: transporter',bsubtilis,0
149,ydiF,-,644528,646456,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 11916677%3B Product type pt : transporter',bsubtilis,0
150,ydiK,-,648742,648933,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
151,ydiL,-,648930,649664,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pe: enzyme',bsubtilis,0
152,gutR,-,664775,667264,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11118449%2C 11390381%2C 12897001%3B Product type r: regulator',bsubtilis,0
153,ydjJ,-,674832,675857,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pt: transporter',bsubtilis,0
154,bdhA,-,677911,678951,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12469342%2C 18820069%3B Product type e: enzyme',bsubtilis,0
155,ydzJ,-,680907,681065,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
156,ydjO,-,681255,681464,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
157,ydjP,-,681547,682362,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 9987136%3B Product type pe : enzyme',bsubtilis,1
158,yeaA,-,682375,683364,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
159,cotA,-,683462,685003,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11514528%2C 12637519%2C 16391148%2C 17242517%2C 18031270%3B Product type e: enzyme',bsubtilis,0
160,gabP,-,685155,686564,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15849754%2C 16547045%2C 16850406%2C 8951816%2C 9677314%3B Product type t: transporter',bsubtilis,0
161,ydzX,-,686602,686889,Evidence 6: Doubtful CDS,bsubtilis,0
162,yezC,-,711456,711875,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
163,yezF,-,713308,713535,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
164,yerD,-,716780,718357,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
165,sapB,-,726035,726733,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 14708580%2C 410907%2C 9043134%3B Product type ph: phenotype',bsubtilis,0
166,opuE,-,726840,728318,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11902719%2C 14996799%2C 15849754%2C 16850406%2C 17183215%2C 9701821%3B Product type t : transporter',bsubtilis,1
167,yerO,-,731954,732823,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
168,yefB,-,738995,739897,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
169,yeeD,-,746261,746566,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
170,yezA,-,746633,746839,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
171,yezG,-,747079,747534,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
172,yeeF,-,747554,749563,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
173,yetG,-,785113,785490,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
174,yetH,-,785543,785905,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
175,yetL,-,789652,790155,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
176,yetN,-,791462,792532,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
177,yfnC,-,803317,804546,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,1
178,yfnB,-,804657,805364,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
179,yfnA,-,805456,806841,'Evidence 2b: Function of strongly homologous gene%3B PubMedId: 15849754%2C 16850406%2C 2541919%3B Product type t: transporter',bsubtilis,0
