,Name,Strand,Start,Stop,Note,Genome,Counts
75,glnD,-,185978,188650,protein PII%3B uridylyltransferase acts on regulator of glnA,ecoli,5104
76,map,-,188712,189506,methionine aminopeptidase,ecoli,1245
77,rof,-,213678,213932,modulator of Rho-dependent transcription termination,ecoli,738
78,yaeP,-,213925,214125,conserved hypothetical protein,ecoli,847
79,yaeF,-,216179,217003,putative lipoprotein,ecoli,60
80,proS,-,217057,218775,proline tRNA synthetase,ecoli,6010
81,tsaA,-,218887,219594,tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase%2C SAM-dependent,ecoli,814
82,rcsF,-,219591,219995,regulator in colanic acid synthesis%3B interacts with RcsB,ecoli,407
83,metQ,-,220113,220928,D-methionine transport protein (ABC superfamily%2C peri_bind),ecoli,844
84,metI,-,220968,221621,D- and L-methionine transport protein (ABC superfamily%2C membrane),ecoli,570
85,metN,-,221614,222645,D- and L-methionine transport protein (ABC superfamily%2C atp_bind),ecoli,485
86,yafC,-,229967,230881,putative transcriptional regulator LYSR-type,ecoli,289
87,mltD,-,232597,233955,putative membrane-bound lytic murein transglycosylase D,ecoli,1044
88,gloB,-,234027,234782,probable hydroxyacylglutathione hydrolase,ecoli,105
89,rnhA,-,235535,236002,RNase HI%2C degrades RNA of DNA-RNA hybrids%2C participates in DNA replication,ecoli,121
90,ykfM,-,238257,238736,hypothetical protein,ecoli,0
91,yafU,-,238746,239102,pseudogene,ecoli,2
92,yafV,-,239419,240189,putative EC 3.5. amidase-type enzyme,ecoli,605
93,fadE,-,240859,243303,acyl coenzyme A dehydrogenase,ecoli,753
94,yafK,-,245065,245805,hypothetical protein,ecoli,585
95,yafQ,-,245961,246239,translation inhibitor toxin of toxin-antitoxin pair YafQ/DinJ,ecoli,23
96,dinJ,-,246242,246502,damage-inducible protein J,ecoli,7
97,lfhA,-,248358,250070,pseudogene%2C flagellar system protein%2C promoterless fragment~flagellar biosynthesis,ecoli,119
98,pepD,-,254259,255716,aminoacyl-histidine dipeptidase (peptidase D),ecoli,8137
99,phoE,-,258269,259324,outer membrane pore protein E (E%2CIc%2CNmpAB),ecoli,37
100,ykfN,-,262374,262436,pseudogene%2C YdiA family,ecoli,0
101,ykfI,-,262552,262893,CP4-6 prophage%3B toxin of the YkfI-YafW toxin-antitoxin system,ecoli,0
102,yafW,-,262914,263231,CP4-6 prophage%3B antitoxin of the YkfI-YafW toxin-antitoxin system,ecoli,0
103,ykfH,-,263250,263471,hypothetical protein,ecoli,0
104,ykfG,-,263480,263956,putative DNA repair protein,ecoli,1
105,yafX,-,263972,264430,CP4-6 prophage%3B putative protein,ecoli,0
106,ykfF,-,264528,264767,CP4-6 prophage%3B putative protein,ecoli,0
107,ykfB,-,264844,265311,CP4-6 prophage%3B putative protein,ecoli,85
108,yafY,-,265334,265777,hypothetical transcriptional regulator,ecoli,169
109,ykfL,-,265777,265998,pseudogene%2C CP4-6 putative prophage remnant%3BPhage or Prophage Related,ecoli,30
110,ykfK,-,266000,266191,CP4-6 prophage%3B predicted DNA-binding transcriptional regulator%3BPhage or Prophage Related,ecoli,0
111,yafZ,-,266408,267229,CP4-6 prophage%3B conserved protein,ecoli,17
112,ykfA,-,267321,268184,putative GTP-binding protein,ecoli,1075
113,perR,-,268513,269406,peroxide resistance protein,ecoli,51
114,insH1,-,273325,274341,IS5 transposase and trans-activator,ecoli,1
115,afuC,-,276980,278026,putative ATP-binding component of a transport system,ecoli,164
116,afuB,-,278038,278385,pseudogene%2C CP4-6 prophage%3B predicted ferric transporter subunit%3BPhage or Prophage Related,ecoli,116
117,insB1,-,278402,278905,IS1 transposase B,ecoli,0
118,insA,-,278824,279099,IS1 repressor TnpA,ecoli,3
119,insX,-,279338,279586,pseudogene%2C predicted IS3 family transposase,ecoli,172
120,yagB,-,279651,279959,pseudogene%2C CP4-6 prophage%3BPhage or Prophage Related,ecoli,12
121,yagA,-,280053,281207,CP4-6 prophage%3B predicted DNA-binding transcriptional regulator,ecoli,45
122,yagI,-,287628,288386,putative regulator,ecoli,5549
123,argF,-,288525,289529,ornithine carbamoyltransferase 2%2C chain F,ecoli,564
124,insB1,-,289873,290376,IS1 transposase B,ecoli,0
125,insA,-,290295,290570,IS1 repressor TnpA,ecoli,0
126,yagK,-,291546,292172,CP4-6 prophage%3B conserved protein,ecoli,36
127,yagL,-,292444,293142,DNA-binding protein,ecoli,5
128,yagM,-,293169,294023,CP4-6 prophage%3B putative protein,ecoli,1
129,yagN,-,294363,294803,CP4-6 prophage%3B putative protein,ecoli,1
130,intF,-,294920,296320,putative phage integrase,ecoli,84
131,yagP,-,296605,296943,pseudogene%2C LysR family%2C fragment%3Bputative regulator%3B Not classified~putative transcriptional regulator LYSR-type,ecoli,26
132,ykgT,-,296938,297015,pseudogene%2C MobA-related,ecoli,11
133,paoD,-,296994,297950,moco insertion factor for PaoABC aldehyde oxidoreductase,ecoli,438
134,paoC,-,297960,300158,PaoABC aldehyde oxidoreductase%2C Moco-containing subunit,ecoli,414
135,paoB,-,300155,301111,PaoABC aldehyde oxidoreductase%2C FAD-containing subunit,ecoli,211
136,paoA,-,301108,301797,putative xanthine dehydrogenase,ecoli,55
137,ykgJ,-,303077,303406,putative ferredoxin,ecoli,13
138,ecpE,-,303719,304429,hypothetical protein,ecoli,91
139,ecpD,-,304398,306041,putative receptor,ecoli,143
140,ecpC,-,306031,308556,putative enzyme,ecoli,428
141,ecpB,-,308582,309250,hypothetical protein,ecoli,11
142,ecpA,-,309308,309895,cryptic Mat fimbrillin gene,ecoli,5
143,ecpR,-,309970,310560,putative regulator,ecoli,1
144,ykgO,-,311598,311738,RpmJ-like protein,ecoli,1
145,ykgM,-,311738,312001,50S ribosomal protein L31 type B%3B alternative L31 utilized during zinc limitation,ecoli,3
146,ykgR,-,312365,312466,expressed protein,ecoli,0
147,ykgP,-,312940,313029,pseudogene%2C oxidoreductase family,ecoli,0
148,ykgA,-,315710,316393,pseudogene%2C AraC family%3Bputative regulator%3B Not classified~putative ARAC-type regulatory protein,ecoli,11
149,ykgB,-,316950,317543,inner membrane protein%2C DUF417 family,ecoli,8
150,ykgI,-,317555,317791,the overlapping ORF b0302 on the opposite strand is no longer thought to be an actual gene%2C and has been deaccessioned,ecoli,0
151,ykgC,-,317900,319225,putative oxidoreductase,ecoli,30
152,ykgH,-,323920,324588,putative inner membrane protein,ecoli,3
153,betA,-,324801,326471,choline dehydrogenase%2C a flavoprotein,ecoli,1710
154,betB,-,326485,327957,NAD+-dependent betaine aldehyde dehydrogenase,ecoli,8413
155,betI,-,327971,328558,probably transcriptional repressor of bet genes,ecoli,5450
156,yahB,-,332725,333657,putative transcriptional regulator LYSR-type,ecoli,140
157,yahC,-,333749,334246,putative inner membrane protein,ecoli,9
158,yahN,-,344890,345561,putative cytochrome subunit of dehydrogenase,ecoli,45
159,prpR,-,346081,347667,regulator for prp operon,ecoli,222
160,cynR,-,357015,357914,cyn operon positive regulator,ecoli,544
161,lacA,-,360473,361084,thiogalactoside acetyltransferase,ecoli,575
162,lacY,-,361150,362403,galactoside permease (lactose permease%2C M protein) (MFS family),ecoli,464
163,lacZ,-,362455,365529,beta-D-galactosidase,ecoli,55944
164,lacI,-,365652,366734,transcriptional repressor of the lac operon,ecoli,357014
165,mhpR,-,366811,367644,transcriptional regulator for mhp operon,ecoli,786
166,frmB,-,376759,377592,putative S-formylglutathione hydrolase,ecoli,263
167,frmA,-,377686,378795,alcohol dehydrogenase class III%3B formaldehyde dehydrogenase%2C glutathione-dependent,ecoli,6673
168,frmR,-,378830,379105,repressor of frmRAB,ecoli,5291
169,yaiO,-,379293,380066,outer membrane protein,ecoli,49
170,yaiX,-,380068,380483,pseudogene%2C interrupted by IS2A%2C acetyltransferase homolog~putative transferase~nonfunctional%3B interruped by IS2,ecoli,4
171,yaiX,-,381815,382096,pseudogene%2C interrupted by IS2A%2C acetyltransferase homolog~putative transferase~nonfunctional%3B interruped by IS2,ecoli,5
172,yaiP,-,381963,383159,polysaccharide metabolism,ecoli,49
173,yaiS,-,383283,383840,hypothetical protein,ecoli,0
174,hemB,-,387977,388951,5-aminolevulinate dehydratase %3D porphobilinogen synthase,ecoli,966
175,insF1,-,390963,391829,IS3 transposase B,ecoli,0
176,insE1,-,391826,392125,IS3 transposase A,ecoli,0
177,ampH,-,394354,395511,penicillin-binding protein,ecoli,1083
178,yaiY,-,398249,398557,inner membrane protein%2C DUF2755 family,ecoli,3
179,ddlA,-,399053,400147,D-alanine-D-alanine ligase A,ecoli,2435
180,proC,-,404059,404868,pyrroline-5-carboxylate reductase,ecoli,1382
181,rdgC,-,408332,409243,nucleoid-associated ssDNA and dsDNA binding protein%3B competitive inhibitor of RecA function,ecoli,2126
182,araJ,-,410521,411705,involved in either transport or processing of arabinose polymers,ecoli,220
183,sbcC,-,411831,414977,ATP-dependent dsDNA exonuclease,ecoli,3379
184,sbcD,-,414974,416176,ATP-dependent dsDNA exonuclease,ecoli,733
185,acpH,-,423561,424142,putative glycoprotein,ecoli,123
186,tsx,-,430353,431237,nucleoside channel%3B receptor of phage T6 and colicin K,ecoli,6518
187,yajI,-,431536,432075,putative lipoprotein,ecoli,33
188,yajO,-,436385,437359,putative NAD(P)H-dependent xylose reductase,ecoli,1145
189,dxs,-,437539,439401,1-deoxyxylulose-5-phosphate synthase%3B flavoprotein,ecoli,9075
190,ispA,-,439426,440325,geranyltranstransferase,ecoli,3456
191,xseB,-,440325,440567,exonuclease VII%2C small subunit,ecoli,1169
192,yajL,-,442275,442865,oxidative-stress-resistance chaperone,ecoli,700
193,panE,-,442828,443739,2-dehydropantoate 2-reductase,ecoli,1040
194,yajR,-,444526,445890,putative transport protein,ecoli,874
195,cyoE,-,446039,446929,protoheme IX farnesyltransferase (haeme O biosynthesis),ecoli,11085
196,cyoD,-,446941,447270,cytochrome o ubiquinol oxidase subunit IV,ecoli,1427
197,cyoC,-,447270,447884,cytochrome o ubiquinol oxidase subunit III,ecoli,1090
198,cyoB,-,447874,449865,cytochrome o ubiquinol oxidase subunit I,ecoli,7159
199,cyoA,-,449887,450834,cytochrome o ubiquinol oxidase subunit II,ecoli,4802
200,ampG,-,451294,452769,regulates beta-lactamase synthesis,ecoli,2158
201,yajG,-,452813,453391,putative polymerase/proteinase,ecoli,753
202,queC,-,464076,464771,7-cyano-7-deazaguanine (preQ0) synthase%3B queuosine biosynthesis,ecoli,549
203,ybaE,-,464836,466536,putative transporter subunit: periplasmic-binding component of ABC superfamily,ecoli,557
204,tesB,-,473525,474385,acyl-CoA thioesterase II,ecoli,624
205,ybaZ,-,475206,475595,excision repair protein%2C alkyltransferase-like protein ATL,ecoli,61
206,ylaB,-,476291,477841,putative membrane-anchored cyclic-di-GMP phosphodiesterase,ecoli,647
207,ylaC,-,478005,478475,inner membrane protein%2C DUF1449 family,ecoli,399
208,maa,-,478591,479142,maltose O-acetyltransferase,ecoli,121
209,hha,-,479314,479532,haemolysin expression modulating protein,ecoli,69
210,tomB,-,479558,479932,Hha toxicity attenuator%3B conjugation-related protein,ecoli,172
211,acrB,-,480478,483627,acridine efflux pump,ecoli,6417
212,acrA,-,483650,484843,acridine efflux pump,ecoli,2637
213,ybaM,-,489334,489495,hypothetical protein,ecoli,202
214,priC,-,489509,490036,primosomal replication protein N'',ecoli,566
215,aes,-,498238,499197,acetyl esterase,ecoli,143
216,ybaL,-,500786,502462,putative transport protein,ecoli,5879
217,fsr,-,502700,503920,fosmidomycin resistance protein,ecoli,106
218,ybaK,-,505827,506306,hypothetical protein,ecoli,95
219,ybaP,-,506510,507304,putative ligase,ecoli,1077
220,copA,-,508099,510603,copper transporter,ecoli,954
221,ybbJ,-,513625,514083,inner membrane protein that stimulates the ftsH htpX mutant suppressor activity of QmcA,ecoli,596
222,qmcA,-,514080,514997,putative protease,ecoli,214
223,ybbN,-,516649,517503,putative thioredoxin-like protein,ecoli,6441
224,ybbO,-,517564,518373,putative oxidoreductase,ecoli,2229
225,tesA,-,518363,518989,acyl-CoA thioesterase I%3B also functions as protease I,ecoli,491
226,ylbG,-,528819,528884,pseudogene%2C DNA-binding transcriptional regulator homology,ecoli,7
227,ylbG,-,528884,529240,pseudogene%2C DNA-binding transcriptional regulator homology,ecoli,98
228,selU,-,529356,530450,putative capsule anchoring protein,ecoli,870
229,allS,-,530519,531445,putative transcriptional regulator LYSR-type,ecoli,18
230,ylbA,-,542485,543270,hypothetical protein,ecoli,246
231,allC,-,543281,544516,allantoate amidohydrolase,ecoli,198
232,allD,-,544538,545587,ureidoglycolate dehydrogenase,ecoli,17
233,purK,-,550750,551817,phosphoribosylaminoimidazole carboxylase %3D AIR carboxylase%2C CO(2)-fixing subunit,ecoli,2155
234,purE,-,551814,552323,phosphoribosylaminoimidazole carboxylase %3D AIR carboxylase%2C catalytic subunit,ecoli,1898
235,lpxH,-,552441,553163,UDP-2%2C3-diacylglucosamine pyrophosphatase,ecoli,535
236,ppiB,-,553166,553660,peptidyl-prolyl cis-trans isomerase B (rotamase B),ecoli,755
237,ybcI,-,555255,555776,inner membrane protein%2C DUF457 family,ecoli,97
238,ybcJ,-,555884,556096,ribosome-associated protein%3B predicted RNA-binding protein,ecoli,398
239,folD,-,556098,556964,5%2C10-methylene-tetrahydrofolate dehydrogenase%3B 5%2C10-methylene-tetrahydrofolate cyclohydrolase,ecoli,3036
240,fimZ,-,563071,563703,fimbrial Z protein%3B probable signal transducer,ecoli,1
241,intD,-,564038,565201,prophage DLP12 integrase,ecoli,1161
242,xisD,-,565081,565302,pseudogene%2C exisionase in defective prophage DLP12%3BPhage or Prophage Related,ecoli,16
243,exoD,-,565321,565599,pseudogene%2C DLP12 prophage%3B predicted exonuclease%3BPhage or Prophage Related,ecoli,32
244,nmpC,-,573752,573809,DLP12 prophage%3B truncated outer membrane porin (pseudogene)%3BIS%2C phage%2C Tn%3B Phage or Prophage Related~outer membrane porin protein%3B locus of qsr prophage,ecoli,189
245,insH1,-,573960,574976,IS5 transposase and trans-activator,ecoli,260
246,nmpC,-,575009,576048,DLP12 prophage%3B truncated outer membrane porin (pseudogene)%3BIS%2C phage%2C Tn%3B Phage or Prophage Related~outer membrane porin protein%3B locus of qsr prophage,ecoli,1866
247,borD,-,577823,578116,bacteriophage lambda Bor protein homolog,ecoli,647
248,ybcV,-,578407,578817,putative an envelop protein,ecoli,0
249,ylcI,-,579474,579668,hypothetical protein,ecoli,0
250,ybcY,-,581375,582027,pseudogene%2C DLP12 prophage%3B methyltransferase homology%3BPhage or Prophage Related,ecoli,21
251,ybcY,-,582026,582029,pseudogene%2C DLP12 prophage%3B methyltransferase homology%3BPhage or Prophage Related,ecoli,0
252,ompT,-,583903,584856,outer membrane protein 3b (a)%2C protease VII,ecoli,2626
253,envY,-,585370,586131,envelope protein%3B thermoregulation of porin biosynthesis,ecoli,11
254,ybcH,-,586314,587204,hypothetical protein,ecoli,282
255,nfrA,-,587205,590177,bacteriophage N4 receptor%2C outer membrane protein,ecoli,2605
256,nfrB,-,590164,592401,bacteriophage N4 receptor%2C subunit%2C inner membrane protein,ecoli,694
257,cusS,-,592551,593993,sensory histidine kinase in two-component regulatory system with CusR%2C senses copper ions,ecoli,644
258,cusR,-,593983,594666,DNA-binding response regulator in two-component regulatory system with CusS,ecoli,2049
259,ybdG,-,602639,603886,putative transport,ecoli,581
260,nfsB,-,603994,604647,oxygen-insensitive NAD(P)H nitroreductase,ecoli,1099
261,ybdF,-,604741,605109,hypothetical protein,ecoli,65
262,ybdJ,-,605174,605422,putative inner membrane protein,ecoli,10
263,ybdK,-,605488,606606,weak gamma-glutamyl:cysteine ligase,ecoli,149
264,entD,-,608682,609302,enterochelin synthetase%2C component D,ecoli,27
265,fepA,-,609477,611717,outer membrane receptor for ferric enterobactin (enterochelin) and colicins B and D,ecoli,367
266,fepC,-,618607,619422,ATP-binding component of ferric enterobactin transport,ecoli,384
267,fepG,-,619419,620411,ferric enterobactin transport protein%3B membrane component of ABC superfamily,ecoli,190
268,fepD,-,620408,621412,ferric enterobactin (enterochelin) transport%3B membrane component of ABC superfamily,ecoli,65
269,fepB,-,622777,623733,ferric enterobactin (enterochelin) binding protein%3B periplasmic component%3B periplasmic-binding component of ABC superfamily,ecoli,79
270,ybdH,-,631612,632700,putative oxidoreductase,ecoli,840
271,ybdM,-,633970,634599,hypothetical protein,ecoli,57
272,ybdN,-,634572,635792,hypothetical protein,ecoli,36
273,ybdO,-,635939,636841,putative transcriptional regulator LYSR-type,ecoli,0
274,dsbG,-,637050,637796,thiol:disulfide interchange protein,ecoli,61
275,uspG,-,640662,641090,universal stress protein UP12,ecoli,215
276,rnk,-,642780,643190,regulator of nucleoside diphosphate kinase,ecoli,149
277,rna,-,643420,644226,RNase I%2C cleaves phosphodiester bond between any two nucleotides,ecoli,225
278,citT,-,644340,645803,citrate:succinate antiporter,ecoli,81
279,citG,-,645854,646732,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase,ecoli,0
280,citX,-,646707,647258,apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,ecoli,2
281,citF,-,647262,648794,citrate lyase alpha chain,ecoli,22
282,citE,-,648805,649713,citrate lyase%2C citryl-ACP lyase (beta) subunit,ecoli,4
283,citD,-,649710,650006,citrate lyase acyl carrier protein (gamma chain),ecoli,0
284,citC,-,650021,651079,citrate lyase synthetase (citrate (pro-3S)-lyase ligase,ecoli,1
285,dcuC,-,653806,655191,transport of dicarboxylates,ecoli,383
286,crcB,-,656778,657161,putative fluoride exporter%3B inner membrane protein associated with chromosome condensation,ecoli,29
287,lipA,-,658474,659439,lipoate synthesis%2C sulfur insertion?,ecoli,4752
288,ybeF,-,659648,660601,putative transcriptional regulator LYSR-type,ecoli,9
289,lipB,-,660860,661501,protein of lipoate biosynthesis,ecoli,3181
290,ybeD,-,661602,661865,conserved protein%2C UPF0250 family,ecoli,154
291,dacA,-,661975,663186,D-alanyl-D-alanine carboxypeptidase%2C fraction A%3B penicillin-binding protein 5,ecoli,1067
292,rlpA,-,663325,664413,a minor lipoprotein,ecoli,14444
293,mrdB,-,664424,665536,rod shape-determining membrane protein%3B sensitivity to radiation and drugs,ecoli,1890
294,mrdA,-,665539,667440,cell elongation%2C e phase%3B peptidoglycan synthetase%3B penicillin-binding protein 2,ecoli,5157
295,rlmH,-,667471,667938,23S rRNA m(3)Psi1915 pseudouridine methyltransferase%2C SAM-dependent,ecoli,5445
296,rsfS,-,667942,668259,ribosomal silencing factor,ecoli,1898
297,cobC,-,668519,669130,homolog of Salmonella cobC%2C a phosphohistidine protein,ecoli,910
298,nadD,-,669154,669795,nicotinic acid mononucleotide adenylyltransferase%2C NAD(P)-dependent,ecoli,1840
299,holA,-,669797,670828,DNA polymerase III%2C delta subunit,ecoli,5806
300,lptE,-,670828,671409,a minor lipoprotein,ecoli,2531
301,leuS,-,671424,674006,leucine tRNA synthetase,ecoli,17146
302,ybeQ,-,674793,675770,hypothetical protein,ecoli,106
303,ybeT,-,678075,678629,conserved protein%2C Sel1 family,ecoli,1
304,hscC,-,680946,682616,Hsp70 family chaperone Hsc62%2C binds to RpoD and inhibits transcription,ecoli,238
305,rihA,-,682700,683635,ribonucleoside hydrolase 1,ecoli,558
306,gltL,-,683753,684478,ATP-binding protein of glutamate/aspartate transport system,ecoli,771
307,gltK,-,684478,685152,glutamate/aspartate transport system permease%3B membrane component of ABC superfamily,ecoli,292
308,gltJ,-,685152,685892,glutamate/aspartate transport system permease%3B membrane component of ABC superfamily,ecoli,84
309,gltI,-,686062,686970,periplasmic-binding component of ABC superfamily,ecoli,608
310,insH1,-,687220,688236,IS5 transposase and trans-activator,ecoli,1
311,lnt,-,688566,690104,apolipoprotein N-acyltransferase%2C copper homeostasis protein%2C inner membrane,ecoli,3589
312,ybeX,-,690129,691007,putative transport protein,ecoli,4338
313,ybeY,-,691097,691564,metal-binding heat shock protein required for rRNA maturation,ecoli,1565
314,ybeZ,-,691561,692601,putative ATP-binding protein in pho regulon,ecoli,9454
315,miaB,-,692754,694178,tRNA-i(6)A37 methylthiotransferase,ecoli,4679
316,asnB,-,696736,698400,asparagine synthetase B,ecoli,3702
317,nagD,-,698797,699549,N-acetylglucosamine metabolism,ecoli,2815
318,nagC,-,699597,700817,transcriptional repressor of nag (N-acetylglucosamine) operon,ecoli,6265
319,nagA,-,700826,701974,N-acetylglucosamine-6-phosphate deacetylase,ecoli,2902
320,nagB,-,702034,702834,glucosamine-6-phosphate deaminase,ecoli,979
321,fur,-,709423,709869,negative regulator,ecoli,2046
322,uof,-,709862,709948,ryhB-regulated fur leader peptide,ecoli,101
323,fldA,-,710158,710688,flavodoxin 1,ecoli,764
324,ybfE,-,710828,711121,conserved protein%2C LexA-regulated,ecoli,457
325,ybfF,-,711261,712025,acyl-CoA esterase,ecoli,805
326,ybfG,-,715170,715820,pseudogene,ecoli,14
327,ybfI,-,715944,716093,pseudogene,ecoli,0
328,potE,-,716169,717488,putrescine transport protein,ecoli,311
329,speF,-,717485,719683,ornithine decarboxylase isozyme%2C inducible,ecoli,34
330,kdpE,-,720279,720956,regulator of kdp operon (transcriptional effector),ecoli,732
331,kdpD,-,720953,723637,sensor for high-affinity potassium transport system%3B sensory histidine kinase,ecoli,3116
332,kdpC,-,723630,724202,high-affinity potassium transport system,ecoli,219
333,kdpB,-,724211,726259,ATPase of high-affinity potassium transport system%2C B chain,ecoli,269
334,kdpA,-,726282,727955,ATPase of high-affinity potassium transport system%2C A chain,ecoli,143
335,kdpF,-,727955,728044,potassium ion accessory transporter subunit,ecoli,0
336,dtpD,-,740298,741779,putative transport protein,ecoli,230
337,abrB,-,745946,746992,putative transport protein,ecoli,664
338,ybgO,-,747144,748205,putative fimbrial-like adhesin protein,ecoli,12
339,ybgP,-,748202,748930,putative chaperone,ecoli,11
340,ybgQ,-,748945,751392,putative outer membrane protein,ecoli,11
