,Name,Strand,Start,Stop,Note,Genome,Counts
29,thiQ,-,72229,72927,putative ATP-binding component of a transport system,ecoli,2409
30,thiP,-,72911,74521,fused thiamin transporter subunits of ABC superfamily: membrane components,ecoli,2477
31,thiB,-,74497,75480,thiamin-binding periplasmic protein%3B periplasmic-binding component of ABC superfamily,ecoli,3748
32,sgrR,-,75644,77299,putative transport protein,ecoli,4791
33,leuD,-,78848,79453,isopropylmalate isomerase subunit,ecoli,891
34,leuC,-,79464,80864,3-isopropylmalate isomerase (dehydratase) subunit,ecoli,2755
35,leuB,-,80867,81958,3-isopropylmalate dehydrogenase%2C NAD(+)-dependent,ecoli,744
36,leuA,-,81958,83529,2-isopropylmalate synthase,ecoli,825
37,leuL,-,83622,83708,leu operon leader peptide,ecoli,4
38,yacG,-,111649,111846,DNA gyrase inhibitor,ecoli,818
39,zapD,-,111856,112599,FtsZ stabilizer,ecoli,2736
40,coaE,-,112599,113219,putative DNA repair protein,ecoli,996
41,hofC,-,114522,115724,putative integral membrane protein involved in biogenesis of fimbriae%2C protein transport%2C DNA uptake,ecoli,490
42,hofB,-,115714,117099,putative integral membrane protein involved in biogenesis of fimbriae%2C protein transport%2C DNA uptake,ecoli,1099
43,ppdD,-,117109,117549,prelipin peptidase dependent protein,ecoli,8
44,nadC,-,117752,118645,quinolinate phosphoribosyltransferase,ecoli,1894
45,aroP,-,120178,121551,aromatic amino acid transport protein,ecoli,665
46,yacH,-,129407,131260,putative membrane protein,ecoli,140
47,speD,-,134788,135582,S-adenosylmethionine decarboxylase,ecoli,161
48,speE,-,135598,136464,spermidine synthase %3D putrescine aminopropyltransferase,ecoli,955
49,yacC,-,136570,136917,conserved protein%2C PulS_OutS family,ecoli,408
50,gcd,-,138835,141225,glucose dehydrogenase,ecoli,2116
51,can,-,142008,142670,putative carbonic anhdrase,ecoli,3757
52,panD,-,146314,146694,aspartate 1-decarboxylase,ecoli,1922
53,panC,-,147944,148795,pantothenate synthetase,ecoli,11422
54,panB,-,148807,149601,3-methyl-2-oxobutanoate hydroxymethyltransferase,ecoli,6038
55,yadC,-,149715,150953,putative fimbrial-like protein,ecoli,17
56,yadK,-,151003,151599,putative fimbrial protein,ecoli,10
57,yadL,-,151626,152231,putative fimbrial protein,ecoli,11
58,yadM,-,152243,152812,putative fimbrial-like protein,ecoli,25
59,htrE,-,152829,155426,probable outer membrane porin protein involved in fimbrial assembly,ecoli,55
60,yadV,-,155461,156201,probable pilin chaperone similar to PapD,ecoli,5
61,yadN,-,156299,156883,putative fimbrial-like protein,ecoli,4
62,folK,-,157253,157732,7%2C8-dihydro-6-hydroxymethylpterin- pyrophosphokinase,ecoli,650
63,pcnB,-,157729,159126,poly(A) polymerase,ecoli,32991
64,gluQ,-,159186,160112,putative tRNA synthetase,ecoli,928
65,dksA,-,160149,160604,dnaK suppressor protein,ecoli,6536
66,sfsA,-,160782,161486,probable regulator for maltose metabolism,ecoli,1243
67,ligT,-,161501,162031,2'-5' RNA ligase,ecoli,397
68,hemL,-,173602,174882,glutamate-1-semialdehyde aminotransferase (aminomutase),ecoli,8620
69,yadS,-,177001,177624,inner membrane protein%2C UPF0126 family,ecoli,2312
70,btuF,-,177662,178462,vitamin B12 transporter subunit: periplasmic-binding component of ABC superfamily,ecoli,1708
71,mtn,-,178455,179153,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,ecoli,5999
72,yaeH,-,183709,184095,putative structural protein,ecoli,1829
73,yaeI,-,184257,185069,phosphodiesterase with model substrate bis-pNPP,ecoli,468
74,dapD,-,185123,185947,2%2C3%2C4%2C5-tetrahydropyridine-2-carboxylate N-succinyltransferase,ecoli,8451
75,glnD,-,185978,188650,protein PII%3B uridylyltransferase acts on regulator of glnA,ecoli,12609
76,map,-,188712,189506,methionine aminopeptidase,ecoli,2823
77,rof,-,213678,213932,modulator of Rho-dependent transcription termination,ecoli,1634
78,yaeP,-,213925,214125,conserved hypothetical protein,ecoli,1628
79,yaeF,-,216179,217003,putative lipoprotein,ecoli,147
80,proS,-,217057,218775,proline tRNA synthetase,ecoli,18704
81,tsaA,-,218887,219594,tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase%2C SAM-dependent,ecoli,2037
82,rcsF,-,219591,219995,regulator in colanic acid synthesis%3B interacts with RcsB,ecoli,936
83,metQ,-,220113,220928,D-methionine transport protein (ABC superfamily%2C peri_bind),ecoli,1586
84,metI,-,220968,221621,D- and L-methionine transport protein (ABC superfamily%2C membrane),ecoli,1036
85,metN,-,221614,222645,D- and L-methionine transport protein (ABC superfamily%2C atp_bind),ecoli,828
86,yafC,-,229967,230881,putative transcriptional regulator LYSR-type,ecoli,615
87,mltD,-,232597,233955,putative membrane-bound lytic murein transglycosylase D,ecoli,2442
88,gloB,-,234027,234782,probable hydroxyacylglutathione hydrolase,ecoli,189
89,rnhA,-,235535,236002,RNase HI%2C degrades RNA of DNA-RNA hybrids%2C participates in DNA replication,ecoli,200
90,ykfM,-,238257,238736,hypothetical protein,ecoli,0
91,yafU,-,238746,239102,pseudogene,ecoli,4
92,yafV,-,239419,240189,putative EC 3.5. amidase-type enzyme,ecoli,1416
93,fadE,-,240859,243303,acyl coenzyme A dehydrogenase,ecoli,2385
94,yafK,-,245065,245805,hypothetical protein,ecoli,1293
95,yafQ,-,245961,246239,translation inhibitor toxin of toxin-antitoxin pair YafQ/DinJ,ecoli,75
96,dinJ,-,246242,246502,damage-inducible protein J,ecoli,45
97,lfhA,-,248358,250070,pseudogene%2C flagellar system protein%2C promoterless fragment~flagellar biosynthesis,ecoli,338
98,pepD,-,254259,255716,aminoacyl-histidine dipeptidase (peptidase D),ecoli,17464
99,phoE,-,258269,259324,outer membrane pore protein E (E%2CIc%2CNmpAB),ecoli,64
100,ykfN,-,262374,262436,pseudogene%2C YdiA family,ecoli,0
101,ykfI,-,262552,262893,CP4-6 prophage%3B toxin of the YkfI-YafW toxin-antitoxin system,ecoli,2
102,yafW,-,262914,263231,CP4-6 prophage%3B antitoxin of the YkfI-YafW toxin-antitoxin system,ecoli,1
103,ykfH,-,263250,263471,hypothetical protein,ecoli,1
104,ykfG,-,263480,263956,putative DNA repair protein,ecoli,4
105,yafX,-,263972,264430,CP4-6 prophage%3B putative protein,ecoli,2
106,ykfF,-,264528,264767,CP4-6 prophage%3B putative protein,ecoli,2
107,ykfB,-,264844,265311,CP4-6 prophage%3B putative protein,ecoli,257
108,yafY,-,265334,265777,hypothetical transcriptional regulator,ecoli,352
109,ykfL,-,265777,265998,pseudogene%2C CP4-6 putative prophage remnant%3BPhage or Prophage Related,ecoli,30
110,ykfK,-,266000,266191,CP4-6 prophage%3B predicted DNA-binding transcriptional regulator%3BPhage or Prophage Related,ecoli,0
111,yafZ,-,266408,267229,CP4-6 prophage%3B conserved protein,ecoli,36
112,ykfA,-,267321,268184,putative GTP-binding protein,ecoli,1931
113,perR,-,268513,269406,peroxide resistance protein,ecoli,123
114,insH1,-,273325,274341,IS5 transposase and trans-activator,ecoli,1
115,afuC,-,276980,278026,putative ATP-binding component of a transport system,ecoli,285
116,afuB,-,278038,278385,pseudogene%2C CP4-6 prophage%3B predicted ferric transporter subunit%3BPhage or Prophage Related,ecoli,225
117,insB1,-,278402,278905,IS1 transposase B,ecoli,0
118,insA,-,278824,279099,IS1 repressor TnpA,ecoli,16
119,insX,-,279338,279586,pseudogene%2C predicted IS3 family transposase,ecoli,404
120,yagB,-,279651,279959,pseudogene%2C CP4-6 prophage%3BPhage or Prophage Related,ecoli,13
121,yagA,-,280053,281207,CP4-6 prophage%3B predicted DNA-binding transcriptional regulator,ecoli,168
122,yagI,-,287628,288386,putative regulator,ecoli,11783
123,argF,-,288525,289529,ornithine carbamoyltransferase 2%2C chain F,ecoli,1432
124,insB1,-,289873,290376,IS1 transposase B,ecoli,0
125,insA,-,290295,290570,IS1 repressor TnpA,ecoli,0
126,yagK,-,291546,292172,CP4-6 prophage%3B conserved protein,ecoli,100
127,yagL,-,292444,293142,DNA-binding protein,ecoli,5
128,yagM,-,293169,294023,CP4-6 prophage%3B putative protein,ecoli,1
129,yagN,-,294363,294803,CP4-6 prophage%3B putative protein,ecoli,8
130,intF,-,294920,296320,putative phage integrase,ecoli,125
131,yagP,-,296605,296943,pseudogene%2C LysR family%2C fragment%3Bputative regulator%3B Not classified~putative transcriptional regulator LYSR-type,ecoli,58
132,ykgT,-,296938,297015,pseudogene%2C MobA-related,ecoli,36
133,paoD,-,296994,297950,moco insertion factor for PaoABC aldehyde oxidoreductase,ecoli,1410
134,paoC,-,297960,300158,PaoABC aldehyde oxidoreductase%2C Moco-containing subunit,ecoli,1572
135,paoB,-,300155,301111,PaoABC aldehyde oxidoreductase%2C FAD-containing subunit,ecoli,648
136,paoA,-,301108,301797,putative xanthine dehydrogenase,ecoli,209
137,ykgJ,-,303077,303406,putative ferredoxin,ecoli,49
138,ecpE,-,303719,304429,hypothetical protein,ecoli,184
139,ecpD,-,304398,306041,putative receptor,ecoli,407
140,ecpC,-,306031,308556,putative enzyme,ecoli,872
141,ecpB,-,308582,309250,hypothetical protein,ecoli,53
142,ecpA,-,309308,309895,cryptic Mat fimbrillin gene,ecoli,16
143,ecpR,-,309970,310560,putative regulator,ecoli,2
144,ykgO,-,311598,311738,RpmJ-like protein,ecoli,1
145,ykgM,-,311738,312001,50S ribosomal protein L31 type B%3B alternative L31 utilized during zinc limitation,ecoli,9
146,ykgR,-,312365,312466,expressed protein,ecoli,0
147,ykgP,-,312940,313029,pseudogene%2C oxidoreductase family,ecoli,0
148,ykgA,-,315710,316393,pseudogene%2C AraC family%3Bputative regulator%3B Not classified~putative ARAC-type regulatory protein,ecoli,34
149,ykgB,-,316950,317543,inner membrane protein%2C DUF417 family,ecoli,10
150,ykgI,-,317555,317791,the overlapping ORF b0302 on the opposite strand is no longer thought to be an actual gene%2C and has been deaccessioned,ecoli,1
151,ykgC,-,317900,319225,putative oxidoreductase,ecoli,114
152,ykgH,-,323920,324588,putative inner membrane protein,ecoli,2
153,betA,-,324801,326471,choline dehydrogenase%2C a flavoprotein,ecoli,4713
154,betB,-,326485,327957,NAD+-dependent betaine aldehyde dehydrogenase,ecoli,24929
155,betI,-,327971,328558,probably transcriptional repressor of bet genes,ecoli,13767
156,yahB,-,332725,333657,putative transcriptional regulator LYSR-type,ecoli,345
157,yahC,-,333749,334246,putative inner membrane protein,ecoli,9
158,yahN,-,344890,345561,putative cytochrome subunit of dehydrogenase,ecoli,96
159,prpR,-,346081,347667,regulator for prp operon,ecoli,2170
160,cynR,-,357015,357914,cyn operon positive regulator,ecoli,1242
161,lacA,-,360473,361084,thiogalactoside acetyltransferase,ecoli,716
162,lacY,-,361150,362403,galactoside permease (lactose permease%2C M protein) (MFS family),ecoli,448
163,lacZ,-,362455,365529,beta-D-galactosidase,ecoli,77815
164,lacI,-,365652,366734,transcriptional repressor of the lac operon,ecoli,672905
165,mhpR,-,366811,367644,transcriptional regulator for mhp operon,ecoli,2859
166,frmB,-,376759,377592,putative S-formylglutathione hydrolase,ecoli,593
167,frmA,-,377686,378795,alcohol dehydrogenase class III%3B formaldehyde dehydrogenase%2C glutathione-dependent,ecoli,16999
168,frmR,-,378830,379105,repressor of frmRAB,ecoli,10231
169,yaiO,-,379293,380066,outer membrane protein,ecoli,157
170,yaiX,-,380068,380483,pseudogene%2C interrupted by IS2A%2C acetyltransferase homolog~putative transferase~nonfunctional%3B interruped by IS2,ecoli,4
171,yaiX,-,381815,382096,pseudogene%2C interrupted by IS2A%2C acetyltransferase homolog~putative transferase~nonfunctional%3B interruped by IS2,ecoli,7
172,yaiP,-,381963,383159,polysaccharide metabolism,ecoli,108
173,yaiS,-,383283,383840,hypothetical protein,ecoli,1
174,hemB,-,387977,388951,5-aminolevulinate dehydratase %3D porphobilinogen synthase,ecoli,2523
175,insF1,-,390963,391829,IS3 transposase B,ecoli,0
176,insE1,-,391826,392125,IS3 transposase A,ecoli,0
177,ampH,-,394354,395511,penicillin-binding protein,ecoli,4145
178,yaiY,-,398249,398557,inner membrane protein%2C DUF2755 family,ecoli,20
179,ddlA,-,399053,400147,D-alanine-D-alanine ligase A,ecoli,4270
180,proC,-,404059,404868,pyrroline-5-carboxylate reductase,ecoli,3254
181,rdgC,-,408332,409243,nucleoid-associated ssDNA and dsDNA binding protein%3B competitive inhibitor of RecA function,ecoli,4156
182,araJ,-,410521,411705,involved in either transport or processing of arabinose polymers,ecoli,315
183,sbcC,-,411831,414977,ATP-dependent dsDNA exonuclease,ecoli,8126
184,sbcD,-,414974,416176,ATP-dependent dsDNA exonuclease,ecoli,1805
185,acpH,-,423561,424142,putative glycoprotein,ecoli,319
186,tsx,-,430353,431237,nucleoside channel%3B receptor of phage T6 and colicin K,ecoli,10720
187,yajI,-,431536,432075,putative lipoprotein,ecoli,45
188,yajO,-,436385,437359,putative NAD(P)H-dependent xylose reductase,ecoli,2909
189,dxs,-,437539,439401,1-deoxyxylulose-5-phosphate synthase%3B flavoprotein,ecoli,23377
190,ispA,-,439426,440325,geranyltranstransferase,ecoli,8348
191,xseB,-,440325,440567,exonuclease VII%2C small subunit,ecoli,2807
192,yajL,-,442275,442865,oxidative-stress-resistance chaperone,ecoli,1859
193,panE,-,442828,443739,2-dehydropantoate 2-reductase,ecoli,2199
194,yajR,-,444526,445890,putative transport protein,ecoli,1557
195,cyoE,-,446039,446929,protoheme IX farnesyltransferase (haeme O biosynthesis),ecoli,19627
196,cyoD,-,446941,447270,cytochrome o ubiquinol oxidase subunit IV,ecoli,2454
197,cyoC,-,447270,447884,cytochrome o ubiquinol oxidase subunit III,ecoli,2578
198,cyoB,-,447874,449865,cytochrome o ubiquinol oxidase subunit I,ecoli,14210
199,cyoA,-,449887,450834,cytochrome o ubiquinol oxidase subunit II,ecoli,10563
200,ampG,-,451294,452769,regulates beta-lactamase synthesis,ecoli,3303
201,yajG,-,452813,453391,putative polymerase/proteinase,ecoli,1594
202,queC,-,464076,464771,7-cyano-7-deazaguanine (preQ0) synthase%3B queuosine biosynthesis,ecoli,1561
203,ybaE,-,464836,466536,putative transporter subunit: periplasmic-binding component of ABC superfamily,ecoli,2244
204,tesB,-,473525,474385,acyl-CoA thioesterase II,ecoli,1421
205,ybaZ,-,475206,475595,excision repair protein%2C alkyltransferase-like protein ATL,ecoli,216
206,ylaB,-,476291,477841,putative membrane-anchored cyclic-di-GMP phosphodiesterase,ecoli,1029
207,ylaC,-,478005,478475,inner membrane protein%2C DUF1449 family,ecoli,823
208,maa,-,478591,479142,maltose O-acetyltransferase,ecoli,199
209,hha,-,479314,479532,haemolysin expression modulating protein,ecoli,102
210,tomB,-,479558,479932,Hha toxicity attenuator%3B conjugation-related protein,ecoli,425
211,acrB,-,480478,483627,acridine efflux pump,ecoli,15406
212,acrA,-,483650,484843,acridine efflux pump,ecoli,7384
213,ybaM,-,489334,489495,hypothetical protein,ecoli,406
214,priC,-,489509,490036,primosomal replication protein N'',ecoli,1479
215,aes,-,498238,499197,acetyl esterase,ecoli,455
216,ybaL,-,500786,502462,putative transport protein,ecoli,8340
217,fsr,-,502700,503920,fosmidomycin resistance protein,ecoli,285
218,ybaK,-,505827,506306,hypothetical protein,ecoli,211
219,ybaP,-,506510,507304,putative ligase,ecoli,3164
220,copA,-,508099,510603,copper transporter,ecoli,2146
221,ybbJ,-,513625,514083,inner membrane protein that stimulates the ftsH htpX mutant suppressor activity of QmcA,ecoli,1323
222,qmcA,-,514080,514997,putative protease,ecoli,559
223,ybbN,-,516649,517503,putative thioredoxin-like protein,ecoli,21153
224,ybbO,-,517564,518373,putative oxidoreductase,ecoli,4470
225,tesA,-,518363,518989,acyl-CoA thioesterase I%3B also functions as protease I,ecoli,1143
226,ylbG,-,528819,528884,pseudogene%2C DNA-binding transcriptional regulator homology,ecoli,16
227,ylbG,-,528884,529240,pseudogene%2C DNA-binding transcriptional regulator homology,ecoli,217
228,selU,-,529356,530450,putative capsule anchoring protein,ecoli,2535
229,allS,-,530519,531445,putative transcriptional regulator LYSR-type,ecoli,58
230,ylbA,-,542485,543270,hypothetical protein,ecoli,336
231,allC,-,543281,544516,allantoate amidohydrolase,ecoli,379
232,allD,-,544538,545587,ureidoglycolate dehydrogenase,ecoli,95
233,purK,-,550750,551817,phosphoribosylaminoimidazole carboxylase %3D AIR carboxylase%2C CO(2)-fixing subunit,ecoli,4258
234,purE,-,551814,552323,phosphoribosylaminoimidazole carboxylase %3D AIR carboxylase%2C catalytic subunit,ecoli,3275
235,lpxH,-,552441,553163,UDP-2%2C3-diacylglucosamine pyrophosphatase,ecoli,949
236,ppiB,-,553166,553660,peptidyl-prolyl cis-trans isomerase B (rotamase B),ecoli,1359
237,ybcI,-,555255,555776,inner membrane protein%2C DUF457 family,ecoli,169
238,ybcJ,-,555884,556096,ribosome-associated protein%3B predicted RNA-binding protein,ecoli,768
239,folD,-,556098,556964,5%2C10-methylene-tetrahydrofolate dehydrogenase%3B 5%2C10-methylene-tetrahydrofolate cyclohydrolase,ecoli,6827
240,fimZ,-,563071,563703,fimbrial Z protein%3B probable signal transducer,ecoli,3
241,intD,-,564038,565201,prophage DLP12 integrase,ecoli,1820
242,xisD,-,565081,565302,pseudogene%2C exisionase in defective prophage DLP12%3BPhage or Prophage Related,ecoli,33
243,exoD,-,565321,565599,pseudogene%2C DLP12 prophage%3B predicted exonuclease%3BPhage or Prophage Related,ecoli,49
244,nmpC,-,573752,573809,DLP12 prophage%3B truncated outer membrane porin (pseudogene)%3BIS%2C phage%2C Tn%3B Phage or Prophage Related~outer membrane porin protein%3B locus of qsr prophage,ecoli,268
245,insH1,-,573960,574976,IS5 transposase and trans-activator,ecoli,365
246,nmpC,-,575009,576048,DLP12 prophage%3B truncated outer membrane porin (pseudogene)%3BIS%2C phage%2C Tn%3B Phage or Prophage Related~outer membrane porin protein%3B locus of qsr prophage,ecoli,2796
247,borD,-,577823,578116,bacteriophage lambda Bor protein homolog,ecoli,413
248,ybcV,-,578407,578817,putative an envelop protein,ecoli,2
249,ylcI,-,579474,579668,hypothetical protein,ecoli,0
250,ybcY,-,581375,582027,pseudogene%2C DLP12 prophage%3B methyltransferase homology%3BPhage or Prophage Related,ecoli,44
251,ybcY,-,582026,582029,pseudogene%2C DLP12 prophage%3B methyltransferase homology%3BPhage or Prophage Related,ecoli,0
252,ompT,-,583903,584856,outer membrane protein 3b (a)%2C protease VII,ecoli,3398
253,envY,-,585370,586131,envelope protein%3B thermoregulation of porin biosynthesis,ecoli,21
254,ybcH,-,586314,587204,hypothetical protein,ecoli,630
255,nfrA,-,587205,590177,bacteriophage N4 receptor%2C outer membrane protein,ecoli,5852
256,nfrB,-,590164,592401,bacteriophage N4 receptor%2C subunit%2C inner membrane protein,ecoli,1427
257,cusS,-,592551,593993,sensory histidine kinase in two-component regulatory system with CusR%2C senses copper ions,ecoli,1356
258,cusR,-,593983,594666,DNA-binding response regulator in two-component regulatory system with CusS,ecoli,3563
259,ybdG,-,602639,603886,putative transport,ecoli,786
260,nfsB,-,603994,604647,oxygen-insensitive NAD(P)H nitroreductase,ecoli,2254
261,ybdF,-,604741,605109,hypothetical protein,ecoli,83
262,ybdJ,-,605174,605422,putative inner membrane protein,ecoli,38
263,ybdK,-,605488,606606,weak gamma-glutamyl:cysteine ligase,ecoli,654
264,entD,-,608682,609302,enterochelin synthetase%2C component D,ecoli,49
265,fepA,-,609477,611717,outer membrane receptor for ferric enterobactin (enterochelin) and colicins B and D,ecoli,1046
266,fepC,-,618607,619422,ATP-binding component of ferric enterobactin transport,ecoli,1109
267,fepG,-,619419,620411,ferric enterobactin transport protein%3B membrane component of ABC superfamily,ecoli,497
268,fepD,-,620408,621412,ferric enterobactin (enterochelin) transport%3B membrane component of ABC superfamily,ecoli,254
269,fepB,-,622777,623733,ferric enterobactin (enterochelin) binding protein%3B periplasmic component%3B periplasmic-binding component of ABC superfamily,ecoli,260
270,ybdH,-,631612,632700,putative oxidoreductase,ecoli,1473
271,ybdM,-,633970,634599,hypothetical protein,ecoli,111
272,ybdN,-,634572,635792,hypothetical protein,ecoli,66
273,ybdO,-,635939,636841,putative transcriptional regulator LYSR-type,ecoli,4
274,dsbG,-,637050,637796,thiol:disulfide interchange protein,ecoli,188
275,uspG,-,640662,641090,universal stress protein UP12,ecoli,435
276,rnk,-,642780,643190,regulator of nucleoside diphosphate kinase,ecoli,382
277,rna,-,643420,644226,RNase I%2C cleaves phosphodiester bond between any two nucleotides,ecoli,791
278,citT,-,644340,645803,citrate:succinate antiporter,ecoli,145
279,citG,-,645854,646732,2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase,ecoli,3
280,citX,-,646707,647258,apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,ecoli,7
281,citF,-,647262,648794,citrate lyase alpha chain,ecoli,71
282,citE,-,648805,649713,citrate lyase%2C citryl-ACP lyase (beta) subunit,ecoli,13
283,citD,-,649710,650006,citrate lyase acyl carrier protein (gamma chain),ecoli,1
284,citC,-,650021,651079,citrate lyase synthetase (citrate (pro-3S)-lyase ligase,ecoli,2
285,dcuC,-,653806,655191,transport of dicarboxylates,ecoli,232
286,crcB,-,656778,657161,putative fluoride exporter%3B inner membrane protein associated with chromosome condensation,ecoli,47
287,lipA,-,658474,659439,lipoate synthesis%2C sulfur insertion?,ecoli,12317
288,ybeF,-,659648,660601,putative transcriptional regulator LYSR-type,ecoli,24
289,lipB,-,660860,661501,protein of lipoate biosynthesis,ecoli,4813
290,ybeD,-,661602,661865,conserved protein%2C UPF0250 family,ecoli,374
291,dacA,-,661975,663186,D-alanyl-D-alanine carboxypeptidase%2C fraction A%3B penicillin-binding protein 5,ecoli,2254
292,rlpA,-,663325,664413,a minor lipoprotein,ecoli,23249
293,mrdB,-,664424,665536,rod shape-determining membrane protein%3B sensitivity to radiation and drugs,ecoli,2738
294,mrdA,-,665539,667440,cell elongation%2C e phase%3B peptidoglycan synthetase%3B penicillin-binding protein 2,ecoli,8309
295,rlmH,-,667471,667938,23S rRNA m(3)Psi1915 pseudouridine methyltransferase%2C SAM-dependent,ecoli,7462
296,rsfS,-,667942,668259,ribosomal silencing factor,ecoli,2274
297,cobC,-,668519,669130,homolog of Salmonella cobC%2C a phosphohistidine protein,ecoli,1476
298,nadD,-,669154,669795,nicotinic acid mononucleotide adenylyltransferase%2C NAD(P)-dependent,ecoli,3373
299,holA,-,669797,670828,DNA polymerase III%2C delta subunit,ecoli,8795
300,lptE,-,670828,671409,a minor lipoprotein,ecoli,6256
301,leuS,-,671424,674006,leucine tRNA synthetase,ecoli,42118
302,ybeQ,-,674793,675770,hypothetical protein,ecoli,216
303,ybeT,-,678075,678629,conserved protein%2C Sel1 family,ecoli,0
304,hscC,-,680946,682616,Hsp70 family chaperone Hsc62%2C binds to RpoD and inhibits transcription,ecoli,583
305,rihA,-,682700,683635,ribonucleoside hydrolase 1,ecoli,2186
306,gltL,-,683753,684478,ATP-binding protein of glutamate/aspartate transport system,ecoli,2060
307,gltK,-,684478,685152,glutamate/aspartate transport system permease%3B membrane component of ABC superfamily,ecoli,681
308,gltJ,-,685152,685892,glutamate/aspartate transport system permease%3B membrane component of ABC superfamily,ecoli,282
309,gltI,-,686062,686970,periplasmic-binding component of ABC superfamily,ecoli,2564
310,insH1,-,687220,688236,IS5 transposase and trans-activator,ecoli,0
311,lnt,-,688566,690104,apolipoprotein N-acyltransferase%2C copper homeostasis protein%2C inner membrane,ecoli,7311
312,ybeX,-,690129,691007,putative transport protein,ecoli,9430
313,ybeY,-,691097,691564,metal-binding heat shock protein required for rRNA maturation,ecoli,2725
314,ybeZ,-,691561,692601,putative ATP-binding protein in pho regulon,ecoli,26796
315,miaB,-,692754,694178,tRNA-i(6)A37 methylthiotransferase,ecoli,12853
316,asnB,-,696736,698400,asparagine synthetase B,ecoli,10837
317,nagD,-,698797,699549,N-acetylglucosamine metabolism,ecoli,5601
318,nagC,-,699597,700817,transcriptional repressor of nag (N-acetylglucosamine) operon,ecoli,12633
319,nagA,-,700826,701974,N-acetylglucosamine-6-phosphate deacetylase,ecoli,5570
320,nagB,-,702034,702834,glucosamine-6-phosphate deaminase,ecoli,1762
321,fur,-,709423,709869,negative regulator,ecoli,3708
322,uof,-,709862,709948,ryhB-regulated fur leader peptide,ecoli,143
323,fldA,-,710158,710688,flavodoxin 1,ecoli,1361
324,ybfE,-,710828,711121,conserved protein%2C LexA-regulated,ecoli,923
325,ybfF,-,711261,712025,acyl-CoA esterase,ecoli,1603
326,ybfG,-,715170,715820,pseudogene,ecoli,8
327,ybfI,-,715944,716093,pseudogene,ecoli,0
328,potE,-,716169,717488,putrescine transport protein,ecoli,708
329,speF,-,717485,719683,ornithine decarboxylase isozyme%2C inducible,ecoli,74
330,kdpE,-,720279,720956,regulator of kdp operon (transcriptional effector),ecoli,1888
331,kdpD,-,720953,723637,sensor for high-affinity potassium transport system%3B sensory histidine kinase,ecoli,10092
332,kdpC,-,723630,724202,high-affinity potassium transport system,ecoli,693
333,kdpB,-,724211,726259,ATPase of high-affinity potassium transport system%2C B chain,ecoli,698
334,kdpA,-,726282,727955,ATPase of high-affinity potassium transport system%2C A chain,ecoli,171
335,kdpF,-,727955,728044,potassium ion accessory transporter subunit,ecoli,0
336,dtpD,-,740298,741779,putative transport protein,ecoli,544
337,abrB,-,745946,746992,putative transport protein,ecoli,648
338,ybgO,-,747144,748205,putative fimbrial-like adhesin protein,ecoli,33
339,ybgP,-,748202,748930,putative chaperone,ecoli,18
